"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"CGG Mossèn Clapés","080193|CGG_MOSSEN_CLAPES","Barcelona","080193","4,144,283","2,187,734","Sí","Sí","Sí","Sí","Sí","C. Gran de Sant Andreu, 467 Passatge Interior","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400143470","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal Valldaura","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_VALLDAURA","Barcelona","080193","4,143,711","2,156,376","Sí","Sí","No (aire lliure)","Sí","Sí","Pg. Valldaura, 18","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737889","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal Canigó","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_CANIGO","Barcelona","080193","4,138,252","216,775","Sí","Sí","No (aire lliure)","Sí","Sí","C/ Àngels, 7","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737891","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Montserrat Olivella","080193|ESPAI_MONTSERRAT_OLIVELLA","Barcelona","080193","4,138,697","2,145,548","Sí","Sí","Sí","Sí","Sí","C. Calàbria, 260","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400548914","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Font de la Guatlla","080193|CC_FONT_DE_LA_GUATLLA","Barcelona","080193","4,137,046","2,147,601","Sí","Sí","Sí","Sí","Sí","C. Rabí Rubèn, 22","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94322130925","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre d’Informació del Parc Natural de la Serra de Collserola","080193|CENTRE_D_INFORMACIO_DEL_PARC_NATURAL_DE_LA_SERRA_DE_COLLSEROLA","Barcelona","080193","4,141,968","2,101,238","Sí","Sí","Sí","Sí","Sí","Ctra. de l’Església, 92","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086029624","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Mercè Rodoreda","080193|PATI_DE_L_ESCOLA_MERCE_RODOREDA","Barcelona","080193","4,144,591","2,185,579","Sí","Sí","No","Sí","No","C. del Vesuvi, 35  (entrada per Av. Meridiana)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737906","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca Rector Gabriel Ferraté (UPC)","080193|BIBLIOTECA_RECTOR_GABRIEL_FERRATE_UPC","Barcelona","080193","4,138,771","2,112,624","Sí","Sí","Sí","Sí","Sí","C. Jordi Girona, 1-3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96355142237","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de l'Escola Tècnica Superior d'Enginyeria Industrial de Barcelona (UPC)","080193|BIBLIOTECA_DE_L_ESCOLA_TECNICA_SUPERIOR_D_ENGINYERIA_INDUSTRIAL_DE_BARCELONA_UPC","Barcelona","080193","4,138,483","2,115,259","Sí","Sí","Sí","Sí","Sí","Av. Diagonal, 647","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010030","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca Oriol Bohigas de l'Escola Tècnica Superior d'Arquitectura de Barcelona (UPC)","080193|BIBLIOTECA_ORIOL_BOHIGAS_DE_L_ESCOLA_TECNICA_SUPERIOR_D_ARQUITECTURA_DE_BARCELONA_UPC","Barcelona","080193","4,138,501","2,115,974","Sí","Sí","Sí","Sí","Sí","Av. Diagonal, 649","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086001950","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de l'Escola d'Enginyeria Barcelona Est (UPC)","080193|BIBLIOTECA_DE_L_ESCOLA_D_ENGINYERIA_BARCELONA_EST_UPC","Barcelona","080193","4,141,352","2,220,763","Sí","Sí","Sí","Sí","Sí","C. Eduard Maristany, 16","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086019686","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de l'Escola Politècnica Superior d'Edificació de Barcelona (UPC)","080193|BIBLIOTECA_DE_L_ESCOLA_POLITECNICA_SUPERIOR_D_EDIFICACIO_DE_BARCELONA_UPC","Barcelona","080193","4,138,375","211,275","Sí","Sí","Sí","Sí","Sí","Av. Doctor Marañón, 44-50","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737844","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de la Facultat de Matemàtiques i Estadística (UPC)","080193|BIBLIOTECA_DE_LA_FACULTAT_DE_MATEMATIQUES_I_ESTADISTICA_UPC","Barcelona","080193","4,138,353","2,115,839","Sí","Sí","Sí","Sí","Sí","C. Pau Gargallo, 14","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94102143353","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de la Facultat de Nàutica de Barcelona (UPC)","080193|BIBLIOTECA_DE_LA_FACULTAT_DE_NAUTICA_DE_BARCELONA_UPC","Barcelona","080193","4,138,235","2,184,515","Sí","Sí","Sí","Sí","Sí","Pla de Palau, 18","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086008698","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Can Travi de la Vall d'Hebron","080193|CASAL_DE_BARRI_CAN_TRAVI_DE_LA_VALL_D_HEBRON","Barcelona","080193","4,143,288","2,151,471","Sí","Sí","Sí","Sí","Sí","Av. Cardenal Vidal i Barraquer 45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400234295","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Institut Català de La Salut","080193|INSTITUT_CATALA_DE_LA_SALUT","Barcelona","080193","4,138,754","2,165,229","Sí","Sí","Sí","Sí","Sí","G.V. Corts Catalanes, 587","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009231","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Basílica de Sant Josep Oriol","080193|BASILICA_DE_SANT_JOSEP_ORIOL","Barcelona","080193","4,138,361","215,784","Sí","Sí","No","Sí","Sí","C. Diputació, 149","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737866","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de Santa Maria de Sants","080193|PARROQUIA_DE_SANTA_MARIA_DE_SANTS","Barcelona","080193","4,137,449","2,136,876","Sí","Sí","No","Sí","Sí","Pl. Bonet i Moixí, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737868","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Hospital de Sant Pau","080193|HOSPITAL_DE_SANT_PAU","Barcelona","080193","4,141,512","2,173,587","Sí","Sí","Sí","Sí","Sí","C. Sant Quintí, 89","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086003435","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia del Crist Rei","080193|PARROQUIA_DEL_CRIST_REI","Barcelona","080193","4,142,354","2,187,757","Sí","No","No","Sí","No","C. Martí Molins, 45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737872","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Parròquia de la Puríssima Concepció","080193|PARROQUIA_DE_LA_PURISSIMA_CONCEPCIO","Barcelona","080193","4,139,451","2,167,161","Sí","No","Sí","Sí","Sí","C. Aragó, 299 (entrada per C. Roger de Llúria 70)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737873","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Torre Jussana- Serveis per a associacions","080193|TORRE_JUSSANA_SERVEIS_PER_A_ASSOCIACIONS","Barcelona","080193","4,142,946","2,151,921","Sí","Sí","Sí","Sí","Sí","Av. Cardenal Vidal i Barraquer, 30","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086014771","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal Barri Can Baró-Pirineu","080193|CASAL_BARRI_CAN_BARO_PIRINEU","Barcelona","080193","4,141,761","2,162,226","Sí","Sí","Sí","Sí","Sí","C. Josep Serrano, 59-71","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400184358","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri del Maresme","080193|CASAL_DE_BARRI_DEL_MARESME","Barcelona","080193","4,141,392","2,211,523","Sí","Sí","Sí","Sí","Sí","C. Puigcerdà, 100-102","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400715842","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre Cívic el Coll - La Bruguera","080193|CENTRE_CIVIC_EL_COLL_LA_BRUGUERA","Barcelona","080193","414,186","2,149,887","Sí","Sí","Sí","Sí","Sí","C. Aldea, 15","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92127125234","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Can Carol","080193|CASAL_DE_BARRI_CAN_CAROL","Barcelona","080193","4,141,239","2,145,957","Sí","Sí","Sí","Sí","Sí","C. Cambrils, 26","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400647227","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Cardener","080193|CASAL_DE_BARRI_CARDENER","Barcelona","080193","4,141,008","2,156,989","Sí","Sí","Sí","Sí","Sí","C. Cardener, 45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400006116","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Jove La Fontana","080193|ESPAI_JOVE_LA_FONTANA","Barcelona","080193","4,140,321","2,152,462","Sí","Sí","Sí","Sí","Sí","C. Gran de Gràcia, 190-192","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400219575","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri La Barraca d'El Carmel","080193|CASAL_DE_BARRI_LA_BARRACA_D_EL_CARMEL","Barcelona","080193","4,142,486","2,157,359","Sí","Sí","Sí","Sí","Sí","C. Llobregós 107-113","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400618157","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre d'arts Santa Mònica","080193|CENTRE_D_ARTS_SANTA_MONICA","Barcelona","080193","4,137,751","2,175,824","Sí","Sí","Sí","Sí","Sí","C. La Rambla, 7","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92168151955","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fundació Festa Major de Gràcia - Can Musons","080193|FUNDACIO_FESTA_MAJOR_DE_GRACIA_CAN_MUSONS","Barcelona","080193","4,140,607","2,156,642","Sí","No","Sí","Sí","Sí","C. de l'Alzina, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400090807","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fundació Privada Enllaç","080193|FUNDACIO_PRIVADA_ENLLAC","Barcelona","080193","4,140,206","2,169,197","Sí","Sí","Sí","Sí","Sí","C. Rosselló, 328","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400293976","Altres","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Lluïsos de Gràcia","080193|LLUISOS_DE_GRACIA","Barcelona","080193","4,140,717","2,155,376","Sí","Sí","No","Sí","Sí","Pl. del Nord, 7-10","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737883","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Museu Olímpic i de l'Esport Joan Antoni Samaranch","080193|MUSEU_OLIMPIC_I_DE_L_ESPORT_JOAN_ANTONI_SAMARANCH","Barcelona","080193","4,136,651","2,157,516","Sí","Sí","Sí","Sí","Sí","Av. de l'Estadi, 60","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400179658","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Besòs","080193|MERCAT_DEL_BESOS","Barcelona","080193","414,192","2,215,113","Sí","Sí","Sí","Sí","Sí","C. Jaume Huguet, 38","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009790","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de la Concepció","080193|MERCAT_DE_LA_CONCEPCIO","Barcelona","080193","413,958","216,943","Sí","Sí","Sí","Sí","Sí","C. Aragó, 311 bis","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009449","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Clot","080193|MERCAT_DEL_CLOT","Barcelona","080193","4,140,759","2,188,633","Sí","No","Sí","Sí","Sí","Pl. del Mercat, 26","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009788","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Fort Pienc","080193|MERCAT_DEL_FORT_PIENC","Barcelona","080193","4,139,591","218,241","Sí","Sí","Sí","Sí","Sí","Pl. Fort Pienc, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400069155","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat d'Hostafrancs","080193|MERCAT_D_HOSTAFRANCS","Barcelona","080193","4,137,513","2,143,832","Sí","Sí","Sí","Sí","Sí","C. Creu Coberta, 93","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009454","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Ninot","080193|MERCAT_DEL_NINOT","Barcelona","080193","4,138,782","21,544","Sí","Sí","Sí","Sí","Sí","C. Mallorca,133","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009451","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Poblenou-Unió","080193|MERCAT_DEL_POBLENOU_UNIO","Barcelona","080193","41,401","2,205,423","Sí","Sí","Sí","Sí","Sí","Pl. Unió, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009791","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Sant Antoni","080193|MERCAT_DE_SANT_ANTONI","Barcelona","080193","4,137,918","2,162,061","Sí","Sí","Sí","Sí","Sí","C. Urgell, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009452","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Sant Martí","080193|MERCAT_DE_SANT_MARTI","Barcelona","080193","4,141,863","2,205,298","Sí","Sí","Sí","Sí","Sí","C. Puigcerdà, 206-212","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009789","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Santa Caterina","080193|MERCAT_DE_SANTA_CATERINA","Barcelona","080193","4,138,636","2,178,161","Sí","Sí","Sí","Sí","Sí","Av. Francesc Cambó, 16","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009448","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Bon Pastor","080193|MERCAT_DEL_BON_PASTOR","Barcelona","080193","4,143,598","2,206,155","Sí","Sí","Sí","Sí","Sí","C. Sant Adrià, 154-162","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009784","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat del Carmel","080193|MERCAT_DEL_CARMEL","Barcelona","080193","4,142,388","2,155,566","Sí","Sí","Sí","Sí","Sí","C. Llobregós, 149","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009775","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Ciutat Meridiana","080193|MERCAT_DE_CIUTAT_MERIDIANA","Barcelona","080193","4,146,169","2,177,788","Sí","Sí","Sí","Sí","Sí","C. Costabona, 4","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009782","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Les Corts","080193|MERCAT_DE_LES_CORTS","Barcelona","080193","4,138,381","2,129,857","Sí","Sí","Sí","Sí","No","Trav. de Les Corts, 215","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009457","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Lesseps","080193|MERCAT_DE_LESSEPS","Barcelona","080193","4,140,901","2,151,947","Sí","Sí","Sí","Sí","Sí","C. Verdi, 200-210","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009464","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Vall d'Hebron","080193|MERCAT_DE_VALL_D_HEBRON","Barcelona","080193","4,142,404","2,142,439","Sí","Sí","Sí","Sí","Sí","Pg. Vall d'Hebron, 130-134","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009777","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
